0,1,2,3,4,Target
-0.2716551103260533,-0.8345900132293581,-0.5466800845872654,-1.7046444771618914,-0.7994806058488121,0
0.11502607914741717,-1.9712990261138028,-1.8751724696457446,1.8303288949684724,-1.0146261184271628,0
-0.5260348426675804,-1.3537769563311879,0.49201884799279927,-0.02358219809772011,-1.3417974190744282,0
0.501782736167545,-1.20871993770718,0.1600182258527877,-0.6021996374767622,-0.7520507043086825,0
1.2358116200069387,-1.5706009439218647,-1.1165244399486591,-0.7296640917832891,-0.4808299274114448,0
-0.2081168572725397,-2.636316460494212,-0.0332299906444608,2.3611422644993376,-1.1376241853676683,0
-0.6475418056351592,-0.5104156426082147,-0.3583401520212222,-2.375022247291917,-0.6823349693338896,0
1.321304032273012,-1.0842072357359773,-0.649373038321426,-1.900935107458118,0.6620636487419815,0
-0.8911922254152874,-0.8859170844189368,-0.2685306479058323,1.746562950984174,0.25642054819944704,0
-0.0007085945766459172,-0.8982748561587861,-0.31305803052315434,-0.6943692110395143,-1.414580282771936,0
0.513085420097293,-0.004037868591118432,0.9531250453760867,1.1866024141247284,-2.0280184493931666,1
0.28555407485765694,0.25766810672809926,-0.05489400061628639,0.2287425023811981,-0.45122723437688883,0
-0.04347694981386243,-1.168359336089281,-0.22939074406802776,-0.2165407761867394,-1.6241387708884667,0
0.49774308909139425,-0.9511896262499205,0.23007075919140207,-1.199351412720587,-0.7795264005887363,0
-0.4316203127180484,-3.9012766020595313,0.9983108981479604,2.0185776941446614,-3.3290833387776955,0
0.6045153263553668,-1.0885239118923034,-1.2504077339697175,-1.1839522883816331,-0.8029724644724743,0
-0.43548637056984335,-1.0148912080712487,0.7094518171390395,0.542571877181129,-1.7737244518079724,0
0.6012067489291149,-0.8096295136644626,0.0005279588565972928,-1.5366845119655896,-1.2549311405524852,0
0.9262154022415924,-1.1930483249171313,1.42274813609994,-0.5134965106179119,-1.109706829106368,0
0.21329370737293857,0.7338124965272647,-1.8936146669537857,0.2776134868509317,-2.3239606231868706,1
-0.9193845915864234,-0.157310507142164,2.0740826697499735,0.6788103957622414,-0.33808418539291163,0
-0.3135296861723979,3.0112517597085864,0.3674816654743044,1.7985603945086617,0.9154880788783606,1
-1.6065771007386793,-1.0913633475938256,-0.43676423723821745,-1.1983636280417564,-0.59406643013544,0
-0.9539394193966448,-0.8318269246521295,0.014273067836434106,-1.7875980541820073,-0.02564013225884798,0
0.1946074552372427,-2.446472683330409,-0.622649361734452,1.7315550261131423,-1.8541632764847407,0
0.2773769379581917,1.836229860911476,0.05993263026632825,2.9026813749656597,1.0207042802540003,1
1.192507512477975,-1.5017847909343975,0.6802161054504494,0.331318697787538,-0.632202746467172,0
-0.8192578597214978,-0.922412782841561,-1.345870923473215,-2.2046502078710914,0.2006992451306504,0
-0.49163618563204736,0.47812767775547116,0.20965941527462578,1.7106535510163758,-0.5302131764587441,1
0.2658782296520485,-0.6026539130657995,-0.4700421477595015,-2.444036278356565,0.29014964612848226,0
-1.100154232971695,-1.0698271758434057,-0.5583017539460305,-2.040229159604791,0.20998535089605364,0
-2.9213504834946074,-0.33069464953901284,-1.072139011985607,0.6825158743700941,-0.5965476811926957,0
0.06167984984797165,-1.2120247196202758,-1.015821818978397,1.007741410905167,-1.2661541883805896,0
1.775310892609512,-3.2380102151844596,-0.646227309843803,2.836950013417643,-1.2842747243316137,0
-2.219300372747535,1.7131413589641455,0.08589300629333041,0.6196864694147965,0.4484855066819451,1
0.4891871301476635,-2.4847346436465676,0.3506300992735592,1.7022061373471562,-1.8778811753065572,0
-0.36682441181468756,0.0772634603458755,-0.23893209916969432,1.2303708796611275,0.6506295711231012,0
1.7193779062072967,-1.3229513509504776,-0.6058608207588934,1.12420111373687,-2.5346720252842365,0
-0.014452270878279104,-1.353237488973468,-0.47383934707091613,1.1294292806946833,-1.241221942029522,0
0.7600559636896026,-1.9559218100781028,-1.5047203740310022,0.7509272876490088,-2.7273831599737166,0
-1.6431888111541673,-1.2599127579514067,-0.10325476014904739,0.05450862586043703,-2.1838321600012565,0
-0.7449026448064491,0.6649363873419315,-0.16306696394376388,2.4485642757601007,-0.2763081834382265,1
0.31965182591897723,-0.24677335451973248,-1.7785875840065168,-3.260998648224494,0.29275847284762,0
0.7796605322693398,-0.9463483411711986,-0.30803428418574125,1.2749738417476275,-0.48135430542222346,0
-0.060660813814620775,-1.3029132147003342,1.9011906857530074,0.7972045826516638,-1.714534764505251,0
-0.42076179368105326,-0.9165120010214012,0.8868873900973003,-0.9981839570308046,-1.074092208658932,0
-0.8463566549908735,-1.3674245760907948,0.48473281729447476,1.2215834649979156,-1.1782286239064097,0
1.5379319184125528,-1.1241700130285113,0.8187776437548606,-0.5270514869347902,-1.4653385903761162,0
-0.38851845308888583,-0.29592693874557585,-0.018708756445897416,0.6851145491903188,-0.5224571087969057,0
0.23321613126350166,-0.9787682166827792,0.7082144232565571,0.6921559472574585,-1.396856143288649,0
-0.7280029412291344,0.11589751306122276,0.020793707675407894,0.29676368731933733,-0.5319343284725326,0
0.6778753195309076,-1.2885787225715444,-2.703232292999237,1.3815297352356768,-0.83557532885623,0
-1.0196643386921156,-1.4999727122509081,0.5646059258936003,0.8339938201355055,-2.139053963300942,0
-1.067802921579193,-0.22627668275057922,-1.053682419146354,0.7512982359692368,-0.345514263804772,0
0.4209729443893898,-0.5237599525320118,0.6988284202025348,-2.4019781339549238,-0.4701489085160996,0
1.1695899924277735,-0.6692363769607222,1.0473177066214483,-1.9597356934075134,-0.10647989075609754,0
-0.9980606273144129,-1.5110691411527288,1.0519476177229186,-1.008787670822016,-0.46270247074058246,0
3.193107567844861,-0.4898331640873862,-0.18047991359062565,1.750404464651453,0.768261866273223,0
